transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,Day_name,month_name,date_of_month,Day_Classification,Time_Classification,Time_classification,Spend_bucket,Revenue
627,2023-01-02,2026-03-17T10:05:11.000Z,1,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,3.5
628,2023-01-02,2026-03-17T10:05:22.000Z,1,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,4
629,2023-01-02,2026-03-17T10:07:28.000Z,1,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,3
630,2023-01-02,2026-03-17T10:08:23.000Z,1,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,3
631,2023-01-02,2026-03-17T10:10:47.000Z,2,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,5.1
632,2023-01-02,2026-03-17T10:13:55.000Z,2,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,6
633,2023-01-02,2026-03-17T10:13:55.000Z,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,3.75
634,2023-01-02,2026-03-17T10:16:43.000Z,1,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,2
635,2023-01-02,2026-03-17T10:19:33.000Z,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,4.75
636,2023-01-02,2026-03-17T10:20:52.000Z,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,5
637,2023-01-02,2026-03-17T10:22:19.000Z,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,2.5
638,2023-01-02,2026-03-17T10:26:49.000Z,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,2.5
639,2023-01-02,2026-03-17T10:27:05.000Z,1,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,2.2
640,2023-01-02,2026-03-17T10:28:41.000Z,1,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,2.5
641,2023-01-02,2026-03-17T10:30:39.000Z,2,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,5
642,2023-01-02,2026-03-17T10:36:18.000Z,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,5
643,2023-01-02,2026-03-17T10:36:44.000Z,1,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,3
644,2023-01-02,2026-03-17T10:38:55.000Z,2,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,6
645,2023-01-02,2026-03-17T10:48:57.000Z,1,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,3
646,2023-01-02,2026-03-17T10:49:58.000Z,1,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,3
647,2023-01-02,2026-03-17T10:55:08.000Z,1,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,4
648,2023-01-02,2026-03-17T10:55:35.000Z,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,2.5
649,2023-01-02,2026-03-17T10:59:58.000Z,1,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,3
650,2023-01-02,2026-03-17T11:01:06.000Z,2,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,5
651,2023-01-02,2026-03-17T11:04:21.000Z,1,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,3.5
652,2023-01-02,2026-03-17T11:04:21.000Z,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,3.25
653,2023-01-02,2026-03-17T11:06:10.000Z,1,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,3
654,2023-01-02,2026-03-17T11:06:10.000Z,1,3,Astoria,77,3,Bakery,Scone,Oatmeal Scone,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,3
655,2023-01-02,2026-03-17T11:06:28.000Z,1,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,2.2
656,2023-01-02,2026-03-17T11:10:15.000Z,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,5
657,2023-01-02,2026-03-17T11:11:23.000Z,2,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,6
658,2023-01-02,2026-03-17T11:12:05.000Z,1,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,4.25
659,2023-01-02,2026-03-17T11:12:33.000Z,1,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,2.5
660,2023-01-02,2026-03-17T11:13:01.000Z,2,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,4
661,2023-01-02,2026-03-17T11:13:37.000Z,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,2.5
662,2023-01-02,2026-03-17T11:14:15.000Z,2,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,6
663,2023-01-02,2026-03-17T11:15:12.000Z,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,3.75
664,2023-01-02,2026-03-17T11:15:28.000Z,1,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,3
665,2023-01-02,2026-03-17T11:15:40.000Z,1,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,2.5
666,2023-01-02,2026-03-17T11:16:51.000Z,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,4.4
667,2023-01-02,2026-03-17T11:16:51.000Z,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,3.5
668,2023-01-02,2026-03-17T11:18:12.000Z,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,7.5
669,2023-01-02,2026-03-17T11:18:25.000Z,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,5
670,2023-01-02,2026-03-17T11:19:12.000Z,2,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,6
671,2023-01-02,2026-03-17T11:19:42.000Z,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,3.1
672,2023-01-02,2026-03-17T11:21:43.000Z,2,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,5
673,2023-01-02,2026-03-17T11:21:49.000Z,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,7.5
674,2023-01-02,2026-03-17T11:22:46.000Z,1,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,3
675,2023-01-02,2026-03-17T11:25:20.000Z,2,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,5
676,2023-01-02,2026-03-17T11:27:35.000Z,2,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,5
677,2023-01-02,2026-03-17T11:32:11.000Z,2,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,6
678,2023-01-02,2026-03-17T11:34:44.000Z,1,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,3
679,2023-01-02,2026-03-17T11:35:02.000Z,1,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,3
680,2023-01-02,2026-03-17T11:35:02.000Z,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,3.75
681,2023-01-02,2026-03-17T11:35:14.000Z,2,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,4.4
682,2023-01-02,2026-03-17T11:35:14.000Z,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,3.25
683,2023-01-02,2026-03-17T11:36:50.000Z,2,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,7
684,2023-01-02,2026-03-17T11:38:23.000Z,2,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,6
685,2023-01-02,2026-03-17T11:39:11.000Z,2,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,5
686,2023-01-02,2026-03-17T11:39:11.000Z,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,3.5
687,2023-01-02,2026-03-17T11:40:12.000Z,2,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,6
688,2023-01-02,2026-03-17T11:41:54.000Z,1,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,2.5
689,2023-01-02,2026-03-17T11:42:36.000Z,2,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,6
690,2023-01-02,2026-03-17T11:42:36.000Z,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,3.25
691,2023-01-02,2026-03-17T11:43:04.000Z,2,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,6
692,2023-01-02,2026-03-17T11:49:10.000Z,1,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,2.5
693,2023-01-02,2026-03-17T11:50:18.000Z,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,3.5
694,2023-01-02,2026-03-17T11:50:32.000Z,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,3.5
695,2023-01-02,2026-03-17T11:53:48.000Z,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,5
696,2023-01-02,2026-03-17T11:53:54.000Z,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,9
697,2023-01-02,2026-03-17T11:54:01.000Z,2,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,6
698,2023-01-02,2026-03-17T11:54:30.000Z,1,3,Astoria,26,3,Coffee,Organic brewed coffee,Brazilian Rg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,3
699,2023-01-02,2026-03-17T11:55:31.000Z,1,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,3
700,2023-01-02,2026-03-17T11:56:26.000Z,1,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,2
701,2023-01-02,2026-03-17T11:56:58.000Z,1,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,3
702,2023-01-02,2026-03-17T11:56:58.000Z,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone ,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,4.5
703,2023-01-02,2026-03-17T11:58:49.000Z,2,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,6.2
704,2023-01-02,2026-03-17T11:58:49.000Z,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,Mon,Jan,2,weekday,02.Mid Morning,02.Mid Morning,01.Low Spend,3.75
705,2023-01-02,2026-03-17T12:01:50.000Z,1,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3
706,2023-01-02,2026-03-17T12:03:47.000Z,1,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,2.5
707,2023-01-02,2026-03-17T12:06:18.000Z,1,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3
708,2023-01-02,2026-03-17T12:12:01.000Z,2,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,6
709,2023-01-02,2026-03-17T12:12:44.000Z,1,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,2.5
710,2023-01-02,2026-03-17T12:14:00.000Z,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,2.5
711,2023-01-02,2026-03-17T12:18:13.000Z,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,4
712,2023-01-02,2026-03-17T12:18:22.000Z,2,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,4.4
713,2023-01-02,2026-03-17T12:18:22.000Z,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3.75
714,2023-01-02,2026-03-17T12:20:43.000Z,1,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3
715,2023-01-02,2026-03-17T12:20:43.000Z,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3.75
716,2023-01-02,2026-03-17T12:21:38.000Z,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,2.5
717,2023-01-02,2026-03-17T12:21:39.000Z,1,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3
718,2023-01-02,2026-03-17T12:21:58.000Z,2,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,6
719,2023-01-02,2026-03-17T12:22:04.000Z,1,3,Astoria,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,2
720,2023-01-02,2026-03-17T12:22:12.000Z,1,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,4
721,2023-01-02,2026-03-17T12:22:12.000Z,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3.75
722,2023-01-02,2026-03-17T12:23:03.000Z,1,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,2
723,2023-01-02,2026-03-17T12:23:30.000Z,1,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3
724,2023-01-02,2026-03-17T12:23:30.000Z,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone ,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,4.5
725,2023-01-02,2026-03-17T12:24:39.000Z,2,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,7
726,2023-01-02,2026-03-17T12:24:39.000Z,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3.25
727,2023-01-02,2026-03-17T12:25:03.000Z,1,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3
728,2023-01-02,2026-03-17T12:25:24.000Z,2,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,5.1
729,2023-01-02,2026-03-17T12:26:13.000Z,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,4.4
730,2023-01-02,2026-03-17T12:26:13.000Z,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,4.5
731,2023-01-02,2026-03-17T12:26:18.000Z,1,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,2
732,2023-01-02,2026-03-17T12:27:01.000Z,1,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3.75
733,2023-01-02,2026-03-17T12:28:08.000Z,2,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,6
734,2023-01-02,2026-03-17T12:28:25.000Z,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3.75
735,2023-01-02,2026-03-17T12:29:07.000Z,1,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3
736,2023-01-02,2026-03-17T12:30:43.000Z,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,5
737,2023-01-02,2026-03-17T12:32:19.000Z,1,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3.1
738,2023-01-02,2026-03-17T12:33:04.000Z,2,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,6
739,2023-01-02,2026-03-17T12:34:00.000Z,1,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3
740,2023-01-02,2026-03-17T12:36:06.000Z,1,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3
741,2023-01-02,2026-03-17T12:36:37.000Z,1,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,2.2
742,2023-01-02,2026-03-17T12:38:47.000Z,2,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,6
743,2023-01-02,2026-03-17T12:38:51.000Z,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,2.55
744,2023-01-02,2026-03-17T12:39:04.000Z,2,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,6
745,2023-01-02,2026-03-17T12:41:28.000Z,1,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3
746,2023-01-02,2026-03-17T12:42:19.000Z,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,2.5
747,2023-01-02,2026-03-17T12:42:47.000Z,1,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3.75
748,2023-01-02,2026-03-17T12:45:02.000Z,1,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3
749,2023-01-02,2026-03-17T12:46:04.000Z,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,5
750,2023-01-02,2026-03-17T12:47:49.000Z,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,5
751,2023-01-02,2026-03-17T12:53:16.000Z,2,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,4
